frame,speed,date,time,marker,Interpolated Time
481,225,18/10/2023,16:00:43,021+771,16:00:43.551
482,225,18/10/2023,16:00:43,021+776,16:00:43.611
483,225,18/10/2023,16:00:43,021+781,16:00:43.671
484,225,18/10/2023,16:00:43,021+786,16:00:43.732
485,225,18/10/2023,16:00:43,021+786,16:00:43.792
486,225,18/10/2023,16:00:43,021+791,16:00:43.853
487,226,18/10/2023,16:00:43,021+796,16:00:43.913
488,226,18/10/2023,16:00:43,021+796,16:00:43.973
489,226,18/10/2023,16:00:44,021+801,16:00:44.034
490,226,18/10/2023,16:00:44,021+806,16:00:44.094
491,226,18/10/2023,16:00:44,021+811,16:00:44.154
492,226,18/10/2023,16:00:44,021+811,16:00:44.215
493,226,18/10/2023,16:00:44,021+816,16:00:44.275
494,226,18/10/2023,16:00:44,021+821,16:00:44.336
495,226,18/10/2023,16:00:44,021+826,16:00:44.396
496,226,18/10/2023,16:00:44,021+826,16:00:44.456
497,226,18/10/2023,16:00:44,021+831,16:00:44.517
498,226,18/10/2023,16:00:44,021+836,16:00:44.577
499,226,18/10/2023,16:00:44,021+836,16:00:44.637
500,226,18/10/2023,16:00:44,021+841,16:00:44.698
501,226,18/10/2023,16:00:44,021+846,16:00:44.758
502,226,18/10/2023,16:00:44,021+851,16:00:44.819
503,226,18/10/2023,16:00:44,021+851,16:00:44.879
504,226,18/10/2023,16:00:44,021+856,16:00:44.939
505,227,18/10/2023,16:00:44,021+861,16:00:45.000
506,227,18/10/2023,16:00:45,021+866,16:00:45.060
507,227,18/10/2023,16:00:45,021+866,16:00:45.120
508,227,18/10/2023,16:00:45,021+871,16:00:45.181
509,227,18/10/2023,16:00:45,021+876,16:00:45.241
510,227,18/10/2023,16:00:45,021+881,16:00:45.302
511,227,18/10/2023,16:00:45,021+881,16:00:45.362
512,227,18/10/2023,16:00:45,021+886,16:00:45.422
513,227,18/10/2023,16:00:45,021+891,16:00:45.483
514,227,18/10/2023,16:00:45,021+891,16:00:45.543
515,227,18/10/2023,16:00:45,021+896,16:00:45.603
516,227,18/10/2023,16:00:45,021+901,16:00:45.664
517,227,18/10/2023,16:00:45,021+906,16:00:45.724
518,227,18/10/2023,16:00:45,021+906,16:00:45.785
519,227,18/10/2023,16:00:45,021+911,16:00:45.845
520,228,18/10/2023,16:00:45,021+916,16:00:45.905
521,228,18/10/2023,16:00:45,021+921,16:00:45.966
522,228,18/10/2023,16:00:45,021+921,16:00:46.026
523,228,18/10/2023,16:00:46,021+926,16:00:46.087
524,228,18/10/2023,16:00:46,021+931,16:00:46.147
525,228,18/10/2023,16:00:46,021+936,16:00:46.207
526,228,18/10/2023,16:00:46,021+936,16:00:46.268
527,228,18/10/2023,16:00:46,021+941,16:00:46.328
528,228,18/10/2023,16:00:46,021+946,16:00:46.388
529,228,18/10/2023,16:00:46,021+946,16:00:46.449
530,228,18/10/2023,16:00:46,021+951,16:00:46.509
531,228,18/10/2023,16:00:46,021+956,16:00:46.570
532,228,18/10/2023,16:00:46,021+961,16:00:46.630
533,228,18/10/2023,16:00:46,021+961,16:00:46.690
534,229,18/10/2023,16:00:46,021+966,16:00:46.751
535,229,18/10/2023,16:00:46,021+971,16:00:46.811
536,229,18/10/2023,16:00:46,021+976,16:00:46.871
537,229,18/10/2023,16:00:46,021+976,16:00:46.932
538,229,18/10/2023,16:00:46,021+981,16:00:46.992
539,229,18/10/2023,16:00:46,021+986,16:00:47.053
540,229,18/10/2023,16:00:47,021+991,16:00:47.113
541,229,18/10/2023,16:00:47,021+991,16:00:47.173
542,229,18/10/2023,16:00:47,021+996,16:00:47.234
543,229,18/10/2023,16:00:47,022+001,16:00:47.294
544,229,18/10/2023,16:00:47,022+006,16:00:47.354
545,229,18/10/2023,16:00:47,022+006,16:00:47.415
546,229,18/10/2023,16:00:47,022+011,16:00:47.475
547,230,18/10/2023,16:00:47,022+016,16:00:47.536
548,230,18/10/2023,16:00:47,022+021,16:00:47.596
549,230,18/10/2023,16:00:47,022+021,16:00:47.656
550,230,18/10/2023,16:00:47,022+026,16:00:47.717
551,230,18/10/2023,16:00:47,022+031,16:00:47.777
552,230,18/10/2023,16:00:47,022+031,16:00:47.837
553,230,18/10/2023,16:00:47,022+036,16:00:47.898
554,230,18/10/2023,16:00:47,022+041,16:00:47.958
555,230,18/10/2023,16:00:47,022+046,16:00:48.019
556,230,18/10/2023,16:00:47,022+046,16:00:48.079
557,230,18/10/2023,16:00:47,022+051,16:00:48.139
558,230,18/10/2023,16:00:48,022+056,16:00:48.200
559,230,18/10/2023,16:00:48,022+061,16:00:48.260
560,230,18/10/2023,16:00:48,022+061,16:00:48.320
561,230,18/10/2023,16:00:48,022+066,16:00:48.381
562,231,18/10/2023,16:00:48,022+071,16:00:48.441
563,231,18/10/2023,16:00:48,022+076,16:00:48.502
564,231,18/10/2023,16:00:48,022+076,16:00:48.562
565,231,18/10/2023,16:00:48,022+081,16:00:48.622
566,231,18/10/2023,16:00:48,022+086,16:00:48.683
567,231,18/10/2023,16:00:48,022+091,16:00:48.743
568,231,18/10/2023,16:00:48,022+091,16:00:48.803
569,231,18/10/2023,16:00:48,022+096,16:00:48.864
570,231,18/10/2023,16:00:48,022+101,16:00:48.924
571,231,18/10/2023,16:00:48,022+106,16:00:48.985
572,231,18/10/2023,16:00:48,022+106,16:00:49.045
573,231,18/10/2023,16:00:48,022+111,16:00:49.105
574,231,18/10/2023,16:00:48,022+116,16:00:49.166
575,231,18/10/2023,16:00:49,022+121,16:00:49.226
576,231,18/10/2023,16:00:49,022+121,16:00:49.286
577,232,18/10/2023,16:00:49,022+126,16:00:49.347
578,232,18/10/2023,16:00:49,022+131,16:00:49.407
579,232,18/10/2023,16:00:49,022+136,16:00:49.468
580,232,18/10/2023,16:00:49,022+136,16:00:49.528
581,232,18/10/2023,16:00:49,022+141,16:00:49.588
582,232,18/10/2023,16:00:49,022+146,16:00:49.649
583,232,18/10/2023,16:00:49,022+151,16:00:49.709
584,232,18/10/2023,16:00:49,022+151,16:00:49.769
585,232,18/10/2023,16:00:49,022+156,16:00:49.830
586,232,18/10/2023,16:00:49,022+161,16:00:49.890
587,232,18/10/2023,16:00:49,022+166,16:00:49.951
588,232,18/10/2023,16:00:49,022+166,16:00:50.011
589,232,18/10/2023,16:00:49,022+171,16:00:50.071
590,232,18/10/2023,16:00:49,022+176,16:00:50.132
591,232,18/10/2023,16:00:49,022+181,16:00:50.192
592,232,18/10/2023,16:00:49,022+181,16:00:50.252
593,232,18/10/2023,16:00:50,022+186,16:00:50.313
594,233,18/10/2023,16:00:50,022+191,16:00:50.373
595,233,18/10/2023,16:00:50,022+196,16:00:50.434
596,233,18/10/2023,16:00:50,022+196,16:00:50.494
597,233,18/10/2023,16:00:50,022+201,16:00:50.554
598,233,18/10/2023,16:00:50,022+206,16:00:50.615
599,233,18/10/2023,16:00:50,022+211,16:00:50.675
600,233,18/10/2023,16:00:50,022+211,16:00:50.735
601,233,18/10/2023,16:00:50,022+216,16:00:50.796
602,233,18/10/2023,16:00:50,022+221,16:00:50.856
603,233,18/10/2023,16:00:50,022+226,16:00:50.917
604,233,18/10/2023,16:00:50,022+226,16:00:50.977
605,233,18/10/2023,16:00:50,022+231,16:00:51.037
606,233,18/10/2023,16:00:50,022+236,16:00:51.098
607,233,18/10/2023,16:00:50,022+241,16:00:51.158
608,233,18/10/2023,16:00:50,022+241,16:00:51.218
609,233,18/10/2023,16:00:50,022+246,16:00:51.279
610,233,18/10/2023,16:00:51,022+251,16:00:51.339
611,233,18/10/2023,16:00:51,022+256,16:00:51.400
612,233,18/10/2023,16:00:51,022+256,16:00:51.460
613,233,18/10/2023,16:00:51,022+261,16:00:51.520
614,234,18/10/2023,16:00:51,022+266,16:00:51.581
615,234,18/10/2023,16:00:51,022+271,16:00:51.641
616,234,18/10/2023,16:00:51,022+271,16:00:51.702
617,234,18/10/2023,16:00:51,022+276,16:00:51.762
618,234,18/10/2023,16:00:51,022+281,16:00:51.822
619,234,18/10/2023,16:00:51,022+286,16:00:51.883
620,234,18/10/2023,16:00:51,022+286,16:00:51.943
621,234,18/10/2023,16:00:51,022+291,16:00:52.003
622,234,18/10/2023,16:00:51,022+296,16:00:52.064
623,234,18/10/2023,16:00:51,022+301,16:00:52.124
624,234,18/10/2023,16:00:51,022+301,16:00:52.185
625,234,18/10/2023,16:00:51,022+306,16:00:52.245
626,234,18/10/2023,16:00:51,022+311,16:00:52.305
627,234,18/10/2023,16:00:52,022+316,16:00:52.366
628,234,18/10/2023,16:00:52,022+316,16:00:52.426
629,234,18/10/2023,16:00:52,022+321,16:00:52.486
630,234,18/10/2023,16:00:52,022+326,16:00:52.547
631,234,18/10/2023,16:00:52,022+331,16:00:52.607
632,234,18/10/2023,16:00:52,022+331,16:00:52.668
633,234,18/10/2023,16:00:52,022+336,16:00:52.728
634,234,18/10/2023,16:00:52,022+341,16:00:52.788
635,235,18/10/2023,16:00:52,022+346,16:00:52.849
636,235,18/10/2023,16:00:52,022+346,16:00:52.909
637,235,18/10/2023,16:00:52,022+351,16:00:52.969
638,235,18/10/2023,16:00:52,022+356,16:00:53.030
639,235,18/10/2023,16:00:52,022+361,16:00:53.090
640,235,18/10/2023,16:00:52,022+361,16:00:53.151
641,235,18/10/2023,16:00:52,022+366,16:00:53.211
642,235,18/10/2023,16:00:52,022+371,16:00:53.271
643,235,18/10/2023,16:00:52,022+376,16:00:53.332
644,235,18/10/2023,16:00:52,022+376,16:00:53.392
645,235,18/10/2023,16:00:53,022+381,16:00:53.452
646,235,18/10/2023,16:00:53,022+386,16:00:53.513
647,235,18/10/2023,16:00:53,022+391,16:00:53.573
648,235,18/10/2023,16:00:53,022+396,16:00:53.634
649,235,18/10/2023,16:00:53,022+396,16:00:53.694
650,235,18/10/2023,16:00:53,022+401,16:00:53.754
651,235,18/10/2023,16:00:53,022+406,16:00:53.815
652,235,18/10/2023,16:00:53,022+411,16:00:53.875
653,235,18/10/2023,16:00:53,022+411,16:00:53.935
654,235,18/10/2023,16:00:53,022+416,16:00:53.996
655,235,18/10/2023,16:00:53,022+421,16:00:54.056
656,235,18/10/2023,16:00:53,022+426,16:00:54.117
657,235,18/10/2023,16:00:53,022+426,16:00:54.177
658,235,18/10/2023,16:00:53,022+431,16:00:54.237
659,235,18/10/2023,16:00:53,022+436,16:00:54.298
660,236,18/10/2023,16:00:53,022+441,16:00:54.358
661,236,18/10/2023,16:00:53,022+441,16:00:54.418
662,236,18/10/2023,16:00:54,022+446,16:00:54.479
663,236,18/10/2023,16:00:54,022+451,16:00:54.539
664,236,18/10/2023,16:00:54,022+456,16:00:54.600
665,236,18/10/2023,16:00:54,022+456,16:00:54.660
666,236,18/10/2023,16:00:54,022+461,16:00:54.720
667,236,18/10/2023,16:00:54,022+466,16:00:54.781
668,236,18/10/2023,16:00:54,022+471,16:00:54.841
669,236,18/10/2023,16:00:54,022+471,16:00:54.901
670,236,18/10/2023,16:00:54,022+476,16:00:54.962
671,236,18/10/2023,16:00:54,022+481,16:00:55.022
672,236,18/10/2023,16:00:54,022+486,16:00:55.083
673,236,18/10/2023,16:00:54,022+486,16:00:55.143
674,236,18/10/2023,16:00:54,022+491,16:00:55.203
675,236,18/10/2023,16:00:54,022+496,16:00:55.264
676,236,18/10/2023,16:00:54,022+501,16:00:55.324
677,236,18/10/2023,16:00:54,022+506,16:00:55.384
678,236,18/10/2023,16:00:54,022+506,16:00:55.445
679,236,18/10/2023,16:00:55,022+511,16:00:55.505
680,236,18/10/2023,16:00:55,022+516,16:00:55.566
681,236,18/10/2023,16:00:55,022+521,16:00:55.626
682,236,18/10/2023,16:00:55,022+521,16:00:55.686
683,236,18/10/2023,16:00:55,022+526,16:00:55.747
684,237,18/10/2023,16:00:55,022+531,16:00:55.807
685,237,18/10/2023,16:00:55,022+536,16:00:55.867
686,237,18/10/2023,16:00:55,022+536,16:00:55.928
687,237,18/10/2023,16:00:55,022+541,16:00:55.988
688,237,18/10/2023,16:00:55,022+546,16:00:56.049
689,237,18/10/2023,16:00:55,022+551,16:00:56.109
690,237,18/10/2023,16:00:55,022+556,16:00:56.169
691,237,18/10/2023,16:00:55,022+561,16:00:56.230
692,237,18/10/2023,16:00:55,022+566,16:00:56.290
693,237,18/10/2023,16:00:55,022+566,16:00:56.350
694,237,18/10/2023,16:00:55,022+571,16:00:56.411
695,237,18/10/2023,16:00:56,022+576,16:00:56.471
696,237,18/10/2023,16:00:56,022+581,16:00:56.532
697,237,18/10/2023,16:00:56,022+586,16:00:56.592
698,237,18/10/2023,16:00:56,022+586,16:00:56.652
699,237,18/10/2023,16:00:56,022+591,16:00:56.713
700,237,18/10/2023,16:00:56,022+596,16:00:56.773
701,237,18/10/2023,16:00:56,022+601,16:00:56.834
702,237,18/10/2023,16:00:56,022+601,16:00:56.894
703,237,18/10/2023,16:00:56,022+606,16:00:56.954
704,237,18/10/2023,16:00:56,022+611,16:00:57.015
705,237,18/10/2023,16:00:56,022+616,16:00:57.075
706,237,18/10/2023,16:00:56,022+616,16:00:57.135
707,237,18/10/2023,16:00:56,022+621,16:00:57.196
708,238,18/10/2023,16:00:56,022+626,16:00:57.256
709,238,18/10/2023,16:00:56,022+631,16:00:57.317
710,238,18/10/2023,16:00:56,022+636,16:00:57.377
711,238,18/10/2023,16:00:56,022+636,16:00:57.437
712,238,18/10/2023,16:00:56,022+641,16:00:57.498
713,238,18/10/2023,16:00:57,022+646,16:00:57.558
714,238,18/10/2023,16:00:57,022+651,16:00:57.618
715,238,18/10/2023,16:00:57,022+651,16:00:57.679
716,238,18/10/2023,16:00:57,022+656,16:00:57.739
717,238,18/10/2023,16:00:57,022+661,16:00:57.800
718,238,18/10/2023,16:00:57,022+666,16:00:57.860
719,238,18/10/2023,16:00:57,022+671,16:00:57.920
720,238,18/10/2023,16:00:57,022+676,16:00:57.981
721,238,18/10/2023,16:00:57,022+681,16:00:58.041
722,238,18/10/2023,16:00:57,022+681,16:00:58.101
723,238,18/10/2023,16:00:57,022+686,16:00:58.162
724,238,18/10/2023,16:00:57,022+691,16:00:58.222
725,238,18/10/2023,16:00:57,022+696,16:00:58.283
726,238,18/10/2023,16:00:57,022+701,16:00:58.343
727,238,18/10/2023,16:00:57,022+701,16:00:58.403
728,238,18/10/2023,16:00:57,022+706,16:00:58.464
729,238,18/10/2023,16:00:58,022+711,16:00:58.524
730,239,18/10/2023,16:00:58,022+716,16:00:58.584
731,239,18/10/2023,16:00:58,022+716,16:00:58.645
732,239,18/10/2023,16:00:58,022+721,16:00:58.705
733,239,18/10/2023,16:00:58,022+726,16:00:58.766
734,239,18/10/2023,16:00:58,022+731,16:00:58.826
735,239,18/10/2023,16:00:58,022+731,16:00:58.886
736,239,18/10/2023,16:00:58,022+736,16:00:58.947
737,239,18/10/2023,16:00:58,022+741,16:00:59.007
738,239,18/10/2023,16:00:58,022+746,16:00:59.067
739,239,18/10/2023,16:00:58,022+751,16:00:59.128
740,239,18/10/2023,16:00:58,022+751,16:00:59.188
741,239,18/10/2023,16:00:58,022+756,16:00:59.249
742,239,18/10/2023,16:00:58,022+761,16:00:59.309
743,239,18/10/2023,16:00:58,022+766,16:00:59.369
744,239,18/10/2023,16:00:58,022+766,16:00:59.430
745,239,18/10/2023,16:00:58,022+771,16:00:59.490
746,239,18/10/2023,16:00:59,022+776,16:00:59.550
747,239,18/10/2023,16:00:59,022+781,16:00:59.611
748,239,18/10/2023,16:00:59,022+781,16:00:59.671
749,239,18/10/2023,16:00:59,022+786,16:00:59.732
750,239,18/10/2023,16:00:59,022+791,16:00:59.792
751,240,18/10/2023,16:00:59,022+796,16:00:59.852
752,240,18/10/2023,16:00:59,022+801,16:00:59.913
753,240,18/10/2023,16:00:59,022+801,16:00:59.973
754,240,18/10/2023,16:00:59,022+806,16:01:00.033
755,240,18/10/2023,16:00:59,022+816,16:01:00.094
756,240,18/10/2023,16:00:59,022+816,16:01:00.154
757,240,18/10/2023,16:00:59,022+821,16:01:00.215
758,240,18/10/2023,16:00:59,022+826,16:01:00.275
759,240,18/10/2023,16:00:59,022+831,16:01:00.335
760,240,18/10/2023,16:00:59,022+836,16:01:00.396
761,240,18/10/2023,16:00:59,022+836,16:01:00.456
762,240,18/10/2023,16:01:00,022+841,16:01:00.516
763,240,18/10/2023,16:01:00,022+846,16:01:00.577
764,240,18/10/2023,16:01:00,022+851,16:01:00.637
765,240,18/10/2023,16:01:00,022+851,16:01:00.698
766,240,18/10/2023,16:01:00,022+856,16:01:00.758
767,240,18/10/2023,16:01:00,022+861,16:01:00.818
768,240,18/10/2023,16:01:00,022+866,16:01:00.879
769,240,18/10/2023,16:01:00,022+866,16:01:00.939
770,240,18/10/2023,16:01:00,022+871,16:01:00.999
771,241,18/10/2023,16:01:00,022+876,16:01:01.060
772,241,18/10/2023,16:01:00,022+881,16:01:01.120
773,241,18/10/2023,16:01:00,022+886,16:01:01.181
774,241,18/10/2023,16:01:00,022+886,16:01:01.241
775,241,18/10/2023,16:01:00,022+891,16:01:01.301
776,241,18/10/2023,16:01:00,022+896,16:01:01.362
777,241,18/10/2023,16:01:00,022+901,16:01:01.422
778,241,18/10/2023,16:01:00,022+906,16:01:01.482
779,241,18/10/2023,16:01:01,022+911,16:01:01.543
780,241,18/10/2023,16:01:01,022+916,16:01:01.603
781,241,18/10/2023,16:01:01,022+921,16:01:01.664
782,241,18/10/2023,16:01:01,022+921,16:01:01.724
783,241,18/10/2023,16:01:01,022+926,16:01:01.784
784,241,18/10/2023,16:01:01,022+931,16:01:01.845
785,241,18/10/2023,16:01:01,022+936,16:01:01.905
786,241,18/10/2023,16:01:01,022+936,16:01:01.966
787,241,18/10/2023,16:01:01,022+941,16:01:02.026
788,241,18/10/2023,16:01:01,022+946,16:01:02.086
789,242,18/10/2023,16:01:01,022+951,16:01:02.147
790,242,18/10/2023,16:01:01,022+956,16:01:02.207
791,242,18/10/2023,16:01:01,022+956,16:01:02.267
792,242,18/10/2023,16:01:01,022+961,16:01:02.328
793,242,18/10/2023,16:01:01,022+966,16:01:02.388
794,242,18/10/2023,16:01:01,022+971,16:01:02.449
795,242,18/10/2023,16:01:01,022+971,16:01:02.509
796,242,18/10/2023,16:01:02,022+976,16:01:02.569
797,242,18/10/2023,16:01:02,022+981,16:01:02.630
798,242,18/10/2023,16:01:02,022+986,16:01:02.690
799,242,18/10/2023,16:01:02,022+991,16:01:02.750
800,242,18/10/2023,16:01:02,022+991,16:01:02.811
801,242,18/10/2023,16:01:02,022+996,16:01:02.871
802,242,18/10/2023,16:01:02,023+001,16:01:02.932
803,242,18/10/2023,16:01:02,023+006,16:01:02.992
804,242,18/10/2023,16:01:02,023+006,16:01:03.052
805,242,18/10/2023,16:01:02,023+011,16:01:03.113
806,243,18/10/2023,16:01:02,023+016,16:01:03.173
807,243,18/10/2023,16:01:02,023+021,16:01:03.233
808,243,18/10/2023,16:01:02,023+026,16:01:03.294
809,243,18/10/2023,16:01:02,023+026,16:01:03.354
810,243,18/10/2023,16:01:02,023+031,16:01:03.415
811,243,18/10/2023,16:01:02,023+036,16:01:03.475
812,243,18/10/2023,16:01:02,023+041,16:01:03.535
813,243,18/10/2023,16:01:03,023+046,16:01:03.596
814,243,18/10/2023,16:01:03,023+046,16:01:03.656
815,243,18/10/2023,16:01:03,023+051,16:01:03.716
816,243,18/10/2023,16:01:03,023+056,16:01:03.777
817,243,18/10/2023,16:01:03,023+061,16:01:03.837
818,243,18/10/2023,16:01:03,023+061,16:01:03.898
819,243,18/10/2023,16:01:03,023+066,16:01:03.958
820,243,18/10/2023,16:01:03,023+071,16:01:04.018
821,243,18/10/2023,16:01:03,023+076,16:01:04.079
822,243,18/10/2023,16:01:03,023+081,16:01:04.139
823,243,18/10/2023,16:01:03,023+081,16:01:04.199
824,243,18/10/2023,16:01:03,023+086,16:01:04.260
825,243,18/10/2023,16:01:03,023+091,16:01:04.320
826,243,18/10/2023,16:01:03,023+096,16:01:04.381
827,244,18/10/2023,16:01:03,023+101,16:01:04.441
828,244,18/10/2023,16:01:03,023+101,16:01:04.501
829,244,18/10/2023,16:01:03,023+106,16:01:04.562
830,244,18/10/2023,16:01:04,023+111,16:01:04.622
831,244,18/10/2023,16:01:04,023+116,16:01:04.682
832,244,18/10/2023,16:01:04,023+121,16:01:04.743
833,244,18/10/2023,16:01:04,023+121,16:01:04.803
834,244,18/10/2023,16:01:04,023+126,16:01:04.864
835,244,18/10/2023,16:01:04,023+131,16:01:04.924
836,244,18/10/2023,16:01:04,023+136,16:01:04.984
837,244,18/10/2023,16:01:04,023+136,16:01:05.045
838,244,18/10/2023,16:01:04,023+141,16:01:05.105
839,244,18/10/2023,16:01:04,023+146,16:01:05.165
840,244,18/10/2023,16:01:04,023+151,16:01:05.226
841,244,18/10/2023,16:01:04,023+151,16:01:05.286
842,244,18/10/2023,16:01:04,023+156,16:01:05.347
843,244,18/10/2023,16:01:04,023+161,16:01:05.407
844,244,18/10/2023,16:01:04,023+166,16:01:05.467
845,244,18/10/2023,16:01:04,023+171,16:01:05.528
846,244,18/10/2023,16:01:04,023+176,16:01:05.588
847,244,18/10/2023,16:01:04,023+176,16:01:05.648
848,244,18/10/2023,16:01:05,023+181,16:01:05.709
849,244,18/10/2023,16:01:05,023+186,16:01:05.769
850,244,18/10/2023,16:01:05,023+191,16:01:05.830
851,244,18/10/2023,16:01:05,023+191,16:01:05.890
852,244,18/10/2023,16:01:05,023+196,16:01:05.950
853,245,18/10/2023,16:01:05,023+201,16:01:06.011
854,245,18/10/2023,16:01:05,023+206,16:01:06.071
855,245,18/10/2023,16:01:05,023+211,16:01:06.131
856,245,18/10/2023,16:01:05,023+211,16:01:06.192
857,245,18/10/2023,16:01:05,023+216,16:01:06.252
858,245,18/10/2023,16:01:05,023+221,16:01:06.313
859,245,18/10/2023,16:01:05,023+226,16:01:06.373
860,245,18/10/2023,16:01:05,023+226,16:01:06.433
861,245,18/10/2023,16:01:05,023+231,16:01:06.494
862,245,18/10/2023,16:01:05,023+236,16:01:06.554
863,245,18/10/2023,16:01:05,023+241,16:01:06.614
864,245,18/10/2023,16:01:05,023+246,16:01:06.675
865,245,18/10/2023,16:01:05,023+246,16:01:06.735
866,245,18/10/2023,16:01:06,023+251,16:01:06.796
867,245,18/10/2023,16:01:06,023+256,16:01:06.856
868,245,18/10/2023,16:01:06,023+261,16:01:06.916
869,245,18/10/2023,16:01:06,023+261,16:01:06.977
870,245,18/10/2023,16:01:06,023+261,16:01:07.037
871,245,18/10/2023,16:01:06,023+276,16:01:07.097
872,245,18/10/2023,16:01:06,023+276,16:01:07.158
873,245,18/10/2023,16:01:06,023+281,16:01:07.218
874,245,18/10/2023,16:01:06,023+281,16:01:07.279
875,245,18/10/2023,16:01:06,023+286,16:01:07.339
876,245,18/10/2023,16:01:06,023+291,16:01:07.399
877,245,18/10/2023,16:01:06,023+296,16:01:07.460
878,245,18/10/2023,16:01:06,023+301,16:01:07.520
879,245,18/10/2023,16:01:06,023+301,16:01:07.581
880,245,18/10/2023,16:01:06,023+301,16:01:07.641
881,245,18/10/2023,16:01:07,023+321,16:01:07.701
882,245,18/10/2023,16:01:07,023+326,16:01:07.762
883,245,18/10/2023,16:01:07,023+331,16:01:07.822
884,245,18/10/2023,16:01:07,023+336,16:01:07.882
885,245,18/10/2023,16:01:07,023+341,16:01:07.943
886,245,18/10/2023,16:01:07,023+341,16:01:08.003
887,245,18/10/2023,16:01:07,023+346,16:01:08.064
888,245,18/10/2023,16:01:07,023+351,16:01:08.124
889,245,18/10/2023,16:01:07,023+356,16:01:08.184
890,245,18/10/2023,16:01:07,023+356,16:01:08.245
891,245,18/10/2023,16:01:07,023+356,16:01:08.305
892,245,18/10/2023,16:01:07,023+371,16:01:08.365
893,245,18/10/2023,16:01:07,023+376,16:01:08.426
894,245,18/10/2023,16:01:07,023+376,16:01:08.486
895,245,18/10/2023,16:01:07,023+381,16:01:08.547
896,245,18/10/2023,16:01:08,023+386,16:01:08.607
897,245,18/10/2023,16:01:08,023+391,16:01:08.667
898,245,18/10/2023,16:01:08,023+396,16:01:08.728
899,245,18/10/2023,16:01:08,023+396,16:01:08.788
900,245,18/10/2023,16:01:08,023+401,16:01:08.848
901,246,18/10/2023,16:01:08,023+406,16:01:08.909
902,246,18/10/2023,16:01:08,023+411,16:01:08.969
903,246,18/10/2023,16:01:08,023+416,16:01:09.030
904,246,18/10/2023,16:01:08,023+416,16:01:09.090
905,246,18/10/2023,16:01:08,023+421,16:01:09.150
906,246,18/10/2023,16:01:08,023+426,16:01:09.211
907,246,18/10/2023,16:01:08,023+431,16:01:09.271
908,246,18/10/2023,16:01:08,023+431,16:01:09.331
909,246,18/10/2023,16:01:08,023+436,16:01:09.392
910,246,18/10/2023,16:01:08,023+436,16:01:09.452
911,246,18/10/2023,16:01:08,023+446,16:01:09.513
912,246,18/10/2023,16:01:09,023+451,16:01:09.573
913,246,18/10/2023,16:01:09,023+456,16:01:09.633
914,246,18/10/2023,16:01:09,023+461,16:01:09.694
915,246,18/10/2023,16:01:09,023+466,16:01:09.754
916,246,18/10/2023,16:01:09,023+471,16:01:09.814
917,246,18/10/2023,16:01:09,023+471,16:01:09.875
918,246,18/10/2023,16:01:09,023+476,16:01:09.935
919,246,18/10/2023,16:01:09,023+481,16:01:09.996
920,246,18/10/2023,16:01:09,023+481,16:01:10.056
921,246,18/10/2023,16:01:09,023+481,16:01:10.116
922,246,18/10/2023,16:01:09,023+496,16:01:10.177
923,246,18/10/2023,16:01:09,023+501,16:01:10.237
924,246,18/10/2023,16:01:09,023+506,16:01:10.297
925,246,18/10/2023,16:01:09,023+511,16:01:10.358
926,246,18/10/2023,16:01:09,023+511,16:01:10.418
927,246,18/10/2023,16:01:09,023+516,16:01:10.479
928,246,18/10/2023,16:01:10,023+521,16:01:10.539
929,246,18/10/2023,16:01:10,023+526,16:01:10.599
930,246,18/10/2023,16:01:10,023+526,16:01:10.660
931,246,18/10/2023,16:01:10,023+531,16:01:10.720
932,246,18/10/2023,16:01:10,023+541,16:01:10.780
933,246,18/10/2023,16:01:10,023+546,16:01:10.841
934,246,18/10/2023,16:01:10,023+546,16:01:10.901
935,246,18/10/2023,16:01:10,023+551,16:01:10.962
936,246,18/10/2023,16:01:10,023+556,16:01:11.022
937,246,18/10/2023,16:01:10,023+556,16:01:11.082
938,246,18/10/2023,16:01:10,023+556,16:01:11.143
939,246,18/10/2023,16:01:10,023+571,16:01:11.203
940,247,18/10/2023,16:01:10,023+576,16:01:11.263
941,247,18/10/2023,16:01:10,023+581,16:01:11.324
942,247,18/10/2023,16:01:10,023+586,16:01:11.384
943,247,18/10/2023,16:01:10,023+586,16:01:11.445
944,247,18/10/2023,16:01:11,023+591,16:01:11.505
945,247,18/10/2023,16:01:11,023+596,16:01:11.565
946,247,18/10/2023,16:01:11,023+601,16:01:11.626
947,247,18/10/2023,16:01:11,023+601,16:01:11.686
948,247,18/10/2023,16:01:11,023+611,16:01:11.746
949,247,18/10/2023,16:01:11,023+611,16:01:11.807
950,247,18/10/2023,16:01:11,023+616,16:01:11.867
951,247,18/10/2023,16:01:11,023+621,16:01:11.928
952,247,18/10/2023,16:01:11,023+621,16:01:11.988
953,247,18/10/2023,16:01:11,023+626,16:01:12.048
954,247,18/10/2023,16:01:11,023+631,16:01:12.109
955,247,18/10/2023,16:01:11,023+631,16:01:12.169
956,247,18/10/2023,16:01:11,023+641,16:01:12.229
957,247,18/10/2023,16:01:11,023+641,16:01:12.290
958,247,18/10/2023,16:01:11,023+646,16:01:12.350
959,247,18/10/2023,16:01:11,023+651,16:01:12.411
960,247,18/10/2023,16:01:11,023+656,16:01:12.471
961,247,18/10/2023,16:01:12,023+661,16:01:12.531
962,247,18/10/2023,16:01:12,023+661,16:01:12.592
